order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,dwh_create_date
8542325207,9573071,17-07-2024,47:24.0,50:24.0,On Time,4399.94,Wallet,38846,5625,05:42.9
7566730050,39153585,14-05-2023,12:57.0,13:57.0,On Time,1443.71,Card,47294,6181,05:42.9
176509722,65221572,16-10-2023,46:31.0,44:31.0,On Time,2319.65,UPI,60612,6275,05:42.9
1894603222,21697638,16-10-2023,27:33.0,30:33.0,On Time,356.33,Wallet,90546,1130,05:42.9
2694800415,36675827,04-04-2024,44:06.0,39:06.0,On Time,3621.69,Cash,70355,8403,05:42.9
5879390688,77869660,07-09-2023,48:09.0,54:09.0,Slightly Delayed,96.09,Wallet,87608,8201,05:42.9
1197715978,625395,12-11-2023,40:23.0,43:23.0,On Time,3388.47,Card,76039,4364,05:42.9
7790696031,34580200,12-05-2023,13:08.0,08:08.0,On Time,2174.92,Wallet,60613,1700,05:42.9
2189360099,68714053,19-08-2023,16:43.0,13:43.0,On Time,2231.91,Wallet,48011,3685,05:42.9
3542041943,55007963,06-09-2024,23:42.0,25:42.0,On Time,209.59,Wallet,91300,3295,05:42.9
9202469009,37362180,13-11-2023,31:40.0,28:40.0,On Time,1574.8,UPI,39748,6324,05:42.9
3985829990,81808190,19-07-2024,14:05.0,28:05.0,Slightly Delayed,4495.35,Wallet,39267,1868,05:42.9
4341872315,71755645,03-11-2023,19:48.0,20:48.0,On Time,3494.41,Wallet,20388,6361,05:42.9
4748123248,24144240,01-08-2023,15:42.0,14:42.0,On Time,476.96,UPI,93163,4332,05:42.9
99905061,47590944,16-11-2023,26:23.0,34:23.0,Slightly Delayed,2948.85,Card,1750,442,05:42.9
9118004489,37288781,02-02-2024,45:12.0,41:12.0,On Time,2685.25,Cash,57515,5683,05:42.9
1696936610,25795941,13-09-2023,46:44.0,50:44.0,On Time,1983.84,Wallet,10006,5361,05:42.9
155669553,88779806,06-04-2023,38:38.0,36:38.0,On Time,2239.85,UPI,73940,3785,05:42.9
2885541999,40275138,13-09-2023,27:12.0,24:12.0,On Time,87.3,Cash,97766,7271,05:42.9
2846340681,77085443,08-06-2023,29:52.0,32:52.0,On Time,2923.65,Cash,1441,3321,05:42.9
963715332,21948041,18-07-2024,39:26.0,54:26.0,Slightly Delayed,4740.41,UPI,74026,3522,05:42.9
2807634451,84986716,15-03-2024,36:18.0,41:18.0,On Time,3196.92,Wallet,10898,3673,05:42.9
3046341241,82286725,03-10-2023,30:24.0,26:24.0,On Time,3155.44,Wallet,42558,5665,05:42.9
485687952,8228843,26-03-2023,53:56.0,05:56.0,Slightly Delayed,1436.02,Wallet,41920,4079,05:42.9
7660904370,30455484,09-05-2024,29:30.0,41:30.0,Slightly Delayed,695.54,Cash,82481,2713,05:42.9
9753033954,83577942,02-07-2023,47:28.0,46:28.0,On Time,630.84,Card,66167,9044,05:42.9
9509887699,23448955,13-01-2024,19:16.0,18:16.0,On Time,1656.08,UPI,83668,7593,05:42.9
1054122071,97557157,22-11-2023,56:23.0,58:23.0,On Time,1011.38,Card,29382,2687,05:42.9
9135272808,21701991,01-03-2024,24:19.0,22:19.0,On Time,1454.36,UPI,58954,6215,05:42.9
597447215,39957741,04-09-2024,25:51.0,20:51.0,On Time,4238.98,UPI,56770,5255,05:42.9
5562099656,3872421,12-06-2024,53:04.0,58:04.0,On Time,163.03,Card,78737,7036,05:42.9
4122736828,47590944,02-07-2024,15:31.0,12:31.0,On Time,2205.44,UPI,47529,5511,05:42.9
7238138072,32929817,26-08-2024,00:35.0,55:35.0,On Time,906.54,Wallet,70201,9170,05:42.9
6244736404,8791577,19-08-2024,30:35.0,40:35.0,Slightly Delayed,4248.04,UPI,74025,4428,05:42.9
1297341963,70230254,28-07-2024,58:40.0,56:40.0,On Time,1516.81,Cash,78118,9202,05:42.9
3842442278,89223620,27-10-2024,01:39.0,57:39.0,On Time,4144.84,Card,34292,7156,05:42.9
9576684860,9347990,28-04-2023,17:38.0,25:38.0,Slightly Delayed,1365.7,Card,49015,4883,05:42.9
1592757566,78903046,17-07-2024,24:40.0,44:40.0,Significantly Delayed,4787.67,Wallet,26609,6742,05:42.9
5060677329,68219091,29-03-2024,32:16.0,47:16.0,Slightly Delayed,903.53,UPI,2549,2588,05:42.9
2241930006,66943324,05-11-2023,20:55.0,48:55.0,Significantly Delayed,2211.21,UPI,48832,3024,05:42.9
3246505078,45481936,15-08-2024,57:26.0,17:26.0,Significantly Delayed,702.71,Wallet,70745,3588,05:42.9
5870152806,376144,23-03-2024,07:26.0,02:26.0,On Time,171.2,Cash,41777,5545,05:42.9
8919999754,8395610,07-12-2023,44:38.0,44:38.0,On Time,2554.62,UPI,49856,2090,05:42.9
1080338783,1601161,21-07-2023,04:46.0,03:46.0,On Time,2039.04,Cash,11061,2592,05:42.9
4641905606,40667183,18-09-2024,24:11.0,21:11.0,On Time,3587.82,Cash,94171,6600,05:42.9
9456413999,32019725,26-08-2023,48:36.0,50:36.0,On Time,2572.64,Card,38461,3211,05:42.9
4764056827,8025622,19-07-2024,19:14.0,30:14.0,Slightly Delayed,3063.23,UPI,25547,7187,05:42.9
5168057633,45477575,11-07-2024,53:53.0,50:53.0,On Time,4188.15,UPI,64173,561,05:42.9
1442559656,85074810,10-05-2023,12:52.0,33:52.0,Significantly Delayed,2573.97,Cash,4000,8807,05:42.9
6590257283,2058037,02-10-2023,41:52.0,43:52.0,On Time,4030.26,Cash,85700,3669,05:42.9
3429671763,21481338,26-03-2024,26:54.0,45:54.0,Significantly Delayed,1168.51,UPI,8472,1275,05:42.9
4750086089,97259564,16-08-2023,15:15.0,23:15.0,Slightly Delayed,1896.06,Card,57809,8017,05:42.9
3204128006,62323608,22-11-2023,39:45.0,52:45.0,Slightly Delayed,4361.59,Wallet,62365,4284,05:42.9
3171917027,55936462,31-03-2024,34:11.0,34:11.0,On Time,1179.35,UPI,41122,2773,05:42.9
8814047085,68475914,10-04-2023,50:09.0,45:09.0,On Time,972.69,UPI,68901,1535,05:42.9
1889723479,5754255,24-06-2024,11:26.0,15:26.0,On Time,395.61,Cash,87163,112,05:42.9
942025494,62679120,02-03-2024,04:09.0,18:09.0,Slightly Delayed,4479.65,UPI,56953,6649,05:42.9
4104444500,57526322,13-10-2024,48:41.0,46:41.0,On Time,296.94,Card,92907,4357,05:42.9
7562260313,13871547,23-03-2024,32:57.0,34:57.0,On Time,1246.62,Card,38550,1076,05:42.9
7140244766,86067293,06-08-2023,38:46.0,35:46.0,On Time,310.87,UPI,76465,5411,05:42.9
7967974077,45066676,06-07-2024,12:25.0,21:25.0,Slightly Delayed,3382.93,Wallet,1899,9753,05:42.9
7456822422,81822935,08-12-2023,06:23.0,14:23.0,Slightly Delayed,604.1,Cash,24881,7045,05:42.9
4813468096,34668988,10-02-2024,10:20.0,12:20.0,On Time,650.2,Card,13299,6573,05:42.9
8618576020,15484407,18-01-2024,01:23.0,02:23.0,On Time,1633.69,Card,64047,454,05:42.9
3727646442,12077371,21-07-2023,18:58.0,17:58.0,On Time,1105.54,Wallet,98620,3999,05:42.9
9208156337,39959491,23-09-2024,27:54.0,27:54.0,On Time,1685.01,UPI,83940,257,05:42.9
8328118787,14839726,14-05-2023,16:21.0,21:21.0,On Time,3997.84,Card,13593,249,05:42.9
580528836,91550885,20-10-2023,34:06.0,03:06.0,Significantly Delayed,1485,UPI,72799,661,05:42.9
3350662630,60620291,03-07-2023,24:47.0,20:47.0,On Time,1279.7,Card,8459,7240,05:42.9
6716381725,19682060,05-05-2023,18:58.0,32:58.0,Slightly Delayed,3647.45,Card,96043,869,05:42.9
2249567137,20298398,06-04-2024,23:47.0,24:47.0,On Time,3407.26,Card,63769,1056,05:42.9
7484465509,73393269,27-09-2024,34:45.0,30:45.0,On Time,1060.95,Card,58978,3231,05:42.9
2577208156,86995126,08-10-2024,28:12.0,35:12.0,Slightly Delayed,1948.9,UPI,61389,1472,05:42.9
3321905621,37759707,19-10-2024,13:37.0,18:37.0,On Time,3909.99,Wallet,26660,855,05:42.9
6686839282,71615827,24-07-2023,41:56.0,50:56.0,Slightly Delayed,2657.17,UPI,53508,8623,05:42.9
5095558661,70220141,06-05-2023,27:43.0,30:43.0,On Time,109.03,Cash,65564,476,05:42.9
112658009,35144658,11-07-2023,55:34.0,52:34.0,On Time,3834.36,Cash,32553,8111,05:42.9
1343610513,18113428,17-07-2023,55:50.0,03:50.0,Slightly Delayed,638.38,UPI,14791,8795,05:42.9
7190610535,59094034,22-03-2024,30:34.0,26:34.0,On Time,2414.68,UPI,99603,3718,05:42.9
5069426001,31940833,13-01-2024,57:41.0,58:41.0,On Time,3099.29,UPI,23515,7354,05:42.9
5655369002,19091057,25-08-2023,28:03.0,28:03.0,On Time,114.52,Cash,50372,9852,05:42.9
5761530160,84824280,23-02-2024,42:21.0,57:21.0,Slightly Delayed,876.11,Cash,47945,5408,05:42.9
4772519706,17106161,28-03-2023,03:18.0,02:18.0,On Time,2184.02,Cash,27293,9798,05:42.9
8209051735,69416782,13-02-2024,45:18.0,45:18.0,On Time,1887.19,Card,66797,409,05:42.9
4870391666,80935110,23-03-2024,42:02.0,44:02.0,On Time,738.74,Card,82421,8515,05:42.9
7777975083,92098757,24-06-2024,05:10.0,34:10.0,Significantly Delayed,4419.96,UPI,89484,5165,05:42.9
8713948756,65514005,16-11-2023,16:39.0,35:39.0,Significantly Delayed,383.2,Cash,84056,2398,05:42.9
6191050157,90021871,11-05-2023,53:55.0,58:55.0,On Time,1893.34,Cash,71004,705,05:42.9
4060449266,1771249,09-03-2024,43:33.0,47:33.0,On Time,2399.6,Card,83557,1156,05:42.9
5657605506,63402854,30-05-2024,28:11.0,27:11.0,On Time,697.88,Wallet,54862,6923,05:42.9
8851743592,70608515,13-02-2024,15:52.0,11:52.0,On Time,2618.87,Card,70212,493,05:42.9
4689717606,91791128,05-07-2023,42:52.0,42:52.0,On Time,2392.67,Card,20091,7177,05:42.9
2860246948,8791577,25-09-2024,29:59.0,58:59.0,Significantly Delayed,1613.57,Wallet,42770,3797,05:42.9
2875550803,40387944,28-02-2024,12:15.0,11:15.0,On Time,1776.32,UPI,82986,5708,05:42.9
5340575011,77015367,28-09-2023,12:26.0,15:26.0,On Time,2307.65,Wallet,3517,7900,05:42.9
7717156533,18791381,04-04-2023,14:24.0,18:24.0,On Time,3043.92,Cash,89557,9616,05:42.9
8297255359,56764791,26-06-2023,47:06.0,50:06.0,On Time,2172.56,Card,99111,2684,05:42.9
7873234939,31923338,10-09-2024,53:39.0,59:39.0,Slightly Delayed,816.38,Wallet,71249,3201,05:42.9
3668515922,22321208,23-08-2023,31:44.0,45:44.0,Slightly Delayed,4229.93,UPI,9368,6643,05:42.9
8356690330,88324928,15-07-2023,20:56.0,16:56.0,On Time,3316.63,Card,70661,3316,05:42.9
3508620293,40277444,03-08-2023,57:13.0,57:13.0,On Time,4855.95,Cash,79725,5868,05:42.9
9998297778,7728406,22-09-2023,26:28.0,27:28.0,On Time,2833.2,Card,15629,5907,05:42.9
3898421710,78750264,31-08-2023,12:03.0,18:03.0,Slightly Delayed,461.74,Cash,27328,1794,05:42.9
3960980694,52417972,21-06-2024,01:59.0,12:59.0,Slightly Delayed,369.28,Cash,61707,9209,05:42.9
5008395294,1108176,22-12-2023,22:45.0,41:45.0,Significantly Delayed,845.68,Cash,72163,7381,05:42.9
3722869004,66140659,20-07-2023,53:36.0,55:36.0,On Time,3268.53,UPI,80036,406,05:42.9
8391555591,14006996,25-08-2023,14:51.0,30:51.0,Significantly Delayed,3933.27,Cash,29388,4740,05:42.9
8063730776,95912198,21-09-2024,15:23.0,13:23.0,On Time,2925.94,UPI,37119,8363,05:42.9
9052752169,62510499,11-01-2024,56:07.0,01:07.0,On Time,1083.52,UPI,27976,9194,05:42.9
7471416647,75566105,29-03-2023,59:40.0,06:40.0,Slightly Delayed,2163.7,Wallet,72270,3143,05:42.9
848332407,376144,22-04-2024,11:55.0,09:55.0,On Time,1700.08,Card,41823,8832,05:42.9
4062701987,8383197,18-12-2023,29:37.0,24:37.0,On Time,979.99,UPI,76840,1273,05:42.9
8723912832,94552818,19-01-2024,00:56.0,03:56.0,On Time,361.98,Cash,80138,4774,05:42.9
9099298435,2233446,22-02-2024,36:09.0,35:09.0,On Time,1327.61,UPI,21269,5254,05:42.9
5645691241,3786105,10-12-2023,40:34.0,49:34.0,Slightly Delayed,2970,Cash,8455,9919,05:42.9
8258019846,61024977,24-01-2024,58:28.0,02:28.0,On Time,1705.98,UPI,96896,6938,05:42.9
2732162016,99361865,27-05-2023,16:51.0,19:51.0,On Time,2111.24,Wallet,82903,5077,05:42.9
1561902412,91448742,08-06-2023,02:33.0,03:33.0,On Time,3412.02,UPI,71022,4469,05:42.9
8979476889,49970560,06-06-2023,45:51.0,46:51.0,On Time,169.88,Cash,43855,2836,05:42.9
8373953053,46515922,25-10-2024,11:38.0,26:38.0,Slightly Delayed,3639.83,Wallet,37461,88,05:42.9
7021309133,59353207,06-08-2024,57:46.0,05:46.0,Slightly Delayed,468.88,UPI,86023,1968,05:42.9
3447085029,188838,25-04-2023,43:16.0,46:16.0,On Time,4065.16,Cash,97687,9912,05:42.9
9284767341,82160592,04-03-2024,39:23.0,38:23.0,On Time,940.44,Wallet,38009,4780,05:42.9
9770431940,86715467,06-06-2024,20:27.0,15:27.0,On Time,3392.19,Card,70163,4895,05:42.9
9650124390,46717997,24-04-2024,41:40.0,37:40.0,On Time,4409.61,Card,58008,7924,05:42.9
9826894858,67386193,21-06-2024,12:40.0,16:40.0,On Time,1788.3,UPI,52555,2550,05:42.9
4466839873,8361353,09-12-2023,17:48.0,20:48.0,On Time,2840.84,Cash,15751,944,05:42.9
4331471900,59094034,20-07-2024,03:16.0,13:16.0,Slightly Delayed,2476.97,Card,95419,9631,05:42.9
5777824005,73428596,22-03-2023,19:39.0,14:39.0,On Time,4469.56,Card,9630,6508,05:42.9
8795242622,90246977,26-03-2023,33:28.0,29:28.0,On Time,2861.87,Card,20027,692,05:42.9
8561878376,12272282,29-01-2024,41:42.0,44:42.0,On Time,2729.1,UPI,59539,3448,05:42.9
2113243643,66269844,17-12-2023,13:50.0,13:50.0,On Time,568.74,UPI,46402,6700,05:42.9
8497820340,90586029,16-11-2023,26:42.0,28:42.0,On Time,5163.37,UPI,12255,2657,05:42.9
3167184563,43860025,07-09-2023,28:42.0,32:42.0,On Time,3939.74,UPI,86629,9175,05:42.9
9997121955,46623192,21-04-2024,19:15.0,16:15.0,On Time,1756.4,UPI,27103,6589,05:42.9
2954397481,93318833,31-01-2024,13:45.0,15:45.0,On Time,1120.6,Wallet,20739,582,05:42.9
8125884987,31718565,03-05-2024,10:23.0,13:23.0,On Time,2008.1,Wallet,31296,3215,05:42.9
3765873352,48418662,16-10-2024,09:16.0,13:16.0,On Time,1976.63,UPI,8612,2192,05:42.9
7733310993,10562528,31-03-2023,57:22.0,09:22.0,Slightly Delayed,1253.38,Card,31410,1315,05:42.9
738093341,30823988,17-03-2024,57:48.0,27:48.0,Significantly Delayed,686.4,UPI,92844,2526,05:42.9
1837574319,24821281,19-06-2024,34:01.0,52:01.0,Significantly Delayed,959.01,UPI,63956,2324,05:42.9
2468420564,92027021,30-06-2023,18:02.0,46:02.0,Significantly Delayed,5123.33,UPI,10759,3827,05:42.9
5368005763,84824280,30-07-2024,56:00.0,51:00.0,On Time,1330.83,Cash,37844,63,05:42.9
3823949592,1683786,13-04-2023,21:51.0,16:51.0,On Time,2722.55,Wallet,28356,3138,05:42.9
6298008063,24104630,19-07-2023,15:20.0,22:20.0,Slightly Delayed,2461.13,UPI,6083,5726,05:42.9
2499190829,17159117,31-10-2023,56:49.0,58:49.0,On Time,1851.53,UPI,38976,712,05:42.9
491116137,71615827,19-01-2024,24:03.0,31:03.0,Slightly Delayed,346.87,Cash,46516,4565,05:42.9
2206269404,96009692,16-05-2024,41:53.0,38:53.0,On Time,2748.16,Wallet,3395,56,05:42.9
1330806043,29415527,03-04-2024,32:32.0,39:32.0,Slightly Delayed,905.27,Wallet,67773,6270,05:42.9
6770858376,39957741,11-01-2024,17:34.0,37:34.0,Significantly Delayed,686.29,Wallet,40291,3496,05:42.9
4466716432,29689766,09-06-2023,06:04.0,07:04.0,On Time,2020.61,Cash,5951,3773,05:42.9
8292554686,80833965,27-03-2024,35:04.0,41:04.0,Slightly Delayed,3194.62,Cash,678,7349,05:42.9
4204069161,31576845,16-08-2023,50:31.0,48:31.0,On Time,4044.58,Wallet,28632,8331,05:42.9
2163079658,74833221,28-12-2023,51:25.0,53:25.0,On Time,2926.98,Wallet,81489,3048,05:42.9
6971561757,64940409,15-12-2023,19:03.0,42:03.0,Significantly Delayed,1726.02,UPI,23787,9053,05:42.9
7965253060,95912198,13-02-2024,22:42.0,31:42.0,Slightly Delayed,217.4,Wallet,3496,9774,05:42.9
8939040193,59141605,17-09-2024,16:27.0,28:27.0,Slightly Delayed,321.94,UPI,46879,4612,05:42.9
8322028211,54952806,04-11-2023,14:43.0,15:43.0,On Time,2567.25,UPI,20488,6672,05:42.9
6865922682,14255231,16-06-2024,54:39.0,50:39.0,On Time,3433.8,Card,98320,8389,05:42.9
5912729079,90919603,10-08-2024,34:51.0,49:51.0,Slightly Delayed,2270.57,Cash,56995,2536,05:42.9
8764776130,32054313,14-12-2023,33:27.0,36:27.0,On Time,1622.5,Wallet,25706,7304,05:42.9
7769965629,65815155,21-04-2023,02:32.0,07:32.0,On Time,2756.21,UPI,89124,2718,05:42.9
2166463032,98930670,30-10-2023,38:11.0,40:11.0,On Time,1214.68,Card,57294,182,05:42.9
7035343259,63310076,11-07-2024,46:04.0,45:04.0,On Time,2574.49,UPI,71409,823,05:42.9
8914775994,68985290,13-02-2024,47:11.0,45:11.0,On Time,1300.04,UPI,30298,7630,05:42.9
7565647347,15808945,24-10-2024,31:49.0,26:49.0,On Time,3503.52,UPI,1739,2523,05:42.9
6172215120,87823209,03-06-2024,42:45.0,44:45.0,On Time,4452.81,Card,283,9119,05:42.9
4043585691,61121421,21-02-2024,54:16.0,00:16.0,Slightly Delayed,942.24,UPI,8666,9401,05:42.9
3735186180,98709982,16-03-2024,46:54.0,48:54.0,On Time,2834.2,UPI,55800,2680,05:42.9
5281459433,85519349,10-10-2024,58:31.0,10:31.0,Slightly Delayed,2527.71,Card,56847,2285,05:42.9
424087401,90753712,19-04-2024,53:15.0,50:15.0,On Time,96.09,Cash,59842,9807,05:42.9
884327245,24337950,25-09-2023,29:47.0,35:47.0,Slightly Delayed,2116.49,UPI,68768,6266,05:42.9
6318008970,30265929,11-05-2024,20:20.0,23:20.0,On Time,1887.26,UPI,1399,5028,05:42.9
3792751421,2414265,11-08-2024,27:30.0,22:30.0,On Time,2090,UPI,8803,3450,05:42.9
5471255539,15391556,31-05-2023,24:04.0,19:04.0,On Time,1199.03,Wallet,90665,9658,05:42.9
9917290378,6245778,05-01-2024,14:28.0,34:28.0,Significantly Delayed,789.13,Cash,39311,4507,05:42.9
208989475,94713625,16-03-2023,50:32.0,48:32.0,On Time,2973.06,Cash,2365,5189,05:42.9
7672827556,70589930,01-07-2023,03:54.0,02:54.0,On Time,2259.19,Wallet,25541,753,05:42.9
3792912325,39153585,03-06-2024,07:50.0,04:50.0,On Time,2026.4,Wallet,82865,774,05:42.9
2478533601,9097480,01-11-2024,39:12.0,46:12.0,Slightly Delayed,2241.03,Card,79023,7866,05:42.9
2255745327,58974323,01-05-2023,29:08.0,25:08.0,On Time,4140.09,Cash,96569,5523,05:42.9
8612261848,46208150,18-06-2024,12:36.0,08:36.0,On Time,1495.6,Wallet,33962,7157,05:42.9
6949810049,87463923,25-09-2023,36:55.0,35:55.0,On Time,1778.56,UPI,68356,5878,05:42.9
2399456941,47625855,16-10-2024,04:41.0,11:41.0,Slightly Delayed,2306.69,Card,95044,5798,05:42.9
6292969164,45477575,09-07-2024,21:40.0,34:40.0,Slightly Delayed,822.63,Wallet,60860,923,05:42.9
2929485756,30979436,13-10-2024,57:39.0,24:39.0,Significantly Delayed,946.86,UPI,98387,7719,05:42.9
8757869416,85518832,03-05-2024,05:06.0,05:06.0,On Time,3314.13,Cash,89940,8369,05:42.9
2653966619,52428250,12-07-2024,19:26.0,15:26.0,On Time,3588.19,Card,20322,2217,05:42.9
336103625,28663279,16-05-2024,22:33.0,23:33.0,On Time,3997.03,UPI,53527,3365,05:42.9
3727289407,10225164,17-06-2024,31:04.0,28:04.0,On Time,616.45,Wallet,96404,7064,05:42.9
701250513,10240052,03-09-2024,10:33.0,11:33.0,On Time,2490.5,Wallet,12426,9775,05:42.9
101816977,26903313,20-02-2024,37:43.0,41:43.0,On Time,3486.1,Wallet,74586,949,05:42.9
7838223552,85854265,07-12-2023,46:45.0,45:45.0,On Time,1597.81,UPI,32488,6257,05:42.9
4123140013,80759416,03-11-2024,48:11.0,44:11.0,On Time,3299.24,UPI,7581,1960,05:42.9
9821008306,49433260,05-04-2023,52:16.0,48:16.0,On Time,2532.31,Wallet,9712,6717,05:42.9
5414882934,44223796,28-12-2023,19:27.0,18:27.0,On Time,3284.27,Wallet,39970,8444,05:42.9
9257313140,24337950,16-06-2024,29:42.0,46:42.0,Significantly Delayed,726.41,Wallet,71919,4762,05:42.9
3857021231,91973128,28-09-2023,06:57.0,08:57.0,On Time,3536.94,Wallet,8994,9102,05:42.9
1606381345,31940833,22-03-2023,56:37.0,51:37.0,On Time,3635.31,Cash,84799,883,05:42.9
239830094,99627097,17-08-2023,17:54.0,15:54.0,On Time,416.65,Cash,64707,451,05:42.9
580582858,59398136,11-09-2023,58:04.0,57:04.0,On Time,2313.35,UPI,23439,9063,05:42.9
4191340899,90649019,26-05-2023,44:29.0,44:29.0,On Time,3432.55,Card,84191,6785,05:42.9
1013630716,85763665,19-05-2024,39:26.0,57:26.0,Significantly Delayed,1090.39,Cash,36890,3534,05:42.9
8220017366,91550885,28-05-2023,46:25.0,04:25.0,Significantly Delayed,1908.33,Cash,69432,9156,05:42.9
4353485612,77007315,31-08-2024,25:53.0,34:53.0,Slightly Delayed,1938.72,Card,67044,8234,05:42.9
8682172393,97141762,15-10-2024,37:39.0,42:39.0,On Time,1178.54,UPI,60531,6703,05:42.9
4085089017,50899600,11-06-2024,42:40.0,49:40.0,Slightly Delayed,2626.4,Cash,73060,7341,05:42.9
1287686307,79076101,18-01-2024,09:19.0,31:19.0,Significantly Delayed,4331.6,Cash,72260,2468,05:42.9
4425450216,40192266,11-06-2023,53:51.0,49:51.0,On Time,3481.37,UPI,11470,5666,05:42.9
7799346570,37947202,03-10-2023,07:26.0,02:26.0,On Time,1793.58,Cash,6267,2782,05:42.9
5917975686,37054866,04-06-2024,25:32.0,26:32.0,On Time,4269.53,UPI,95635,8877,05:42.9
9588500388,84448310,05-07-2024,16:17.0,30:17.0,Slightly Delayed,3251.31,Cash,25906,6277,05:42.9
3963207709,99893898,04-01-2024,37:27.0,01:27.0,Significantly Delayed,972.69,Cash,75698,2029,05:42.9
2217466286,9278983,08-04-2023,27:35.0,50:35.0,Significantly Delayed,1217.33,Wallet,55729,2962,05:42.9
7130088913,86444757,29-06-2023,35:03.0,38:03.0,On Time,3069.34,Card,27018,7855,05:42.9
9064682961,17597449,04-07-2024,31:05.0,30:05.0,On Time,3580.75,Cash,74646,1609,05:42.9
6060156146,92404798,25-05-2023,10:12.0,25:12.0,Slightly Delayed,2318.9,UPI,43137,1923,05:42.9
3106610673,74762653,10-06-2024,08:21.0,16:21.0,Slightly Delayed,3473.22,Cash,39962,1171,05:42.9
442408751,56780331,19-10-2023,42:57.0,43:57.0,On Time,3090.37,Wallet,31883,564,05:42.9
353571238,60561655,01-01-2024,06:24.0,10:24.0,On Time,1897.21,Wallet,49421,7966,05:42.9
4670530333,42723554,30-05-2024,09:58.0,06:58.0,On Time,354.91,Wallet,73412,7862,05:42.9
4961370923,61020,04-02-2024,20:26.0,25:26.0,On Time,2560.3,Card,95563,1504,05:42.9
8946821991,31582950,29-04-2024,12:27.0,12:27.0,On Time,888.04,Cash,7047,4541,05:42.9
5720622852,66130660,16-04-2023,01:16.0,59:16.0,On Time,874.78,Cash,41385,7382,05:42.9
7305353953,42012717,04-01-2024,13:14.0,41:14.0,Significantly Delayed,2119.6,Cash,79920,167,05:42.9
1402723627,85006599,16-05-2024,55:13.0,09:13.0,Slightly Delayed,2859.77,Wallet,29946,4968,05:42.9
9820620357,243838,05-12-2023,27:47.0,32:47.0,On Time,508,Card,19268,2638,05:42.9
1930286155,51034600,02-09-2024,26:02.0,32:02.0,Slightly Delayed,1176.51,Cash,22959,3413,05:42.9
6759029950,83577942,03-12-2023,02:14.0,06:14.0,On Time,2592.56,UPI,27838,1381,05:42.9
9032188284,59427862,24-08-2023,45:01.0,56:01.0,Slightly Delayed,1036.64,Wallet,45176,1049,05:42.9
9490161602,28663279,26-04-2023,22:47.0,17:47.0,On Time,3143.9,UPI,35300,426,05:42.9
8565257085,33034249,24-09-2023,04:44.0,00:44.0,On Time,3634.1,Card,74770,7822,05:42.9
4884845960,34156884,05-09-2023,11:44.0,07:44.0,On Time,1478.33,Cash,39010,8710,05:42.9
6181604084,4200802,22-10-2023,25:32.0,22:32.0,On Time,858.57,UPI,63800,948,05:42.9
2718508408,20360447,04-08-2023,07:55.0,22:55.0,Slightly Delayed,4588.23,UPI,47220,7975,05:42.9
8354866000,80696046,15-02-2024,41:22.0,49:22.0,Slightly Delayed,2962.96,Wallet,19057,6964,05:42.9
8025728977,26912171,15-08-2024,10:16.0,07:16.0,On Time,2971.34,Card,66000,4973,05:42.9
6531356394,85561151,09-05-2023,46:55.0,46:55.0,On Time,3830.42,Card,92872,5835,05:42.9
5489184758,49529811,15-03-2024,36:26.0,35:26.0,On Time,4046.84,Card,69415,2935,05:42.9
