order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,dwh_create_date
3952040848,16761,41:37.0,39:37.0,0,4.44,On Time,Not Applicable,05:43.1
7026479520,82300,17:57.0,19:57.0,2,3.2,Slightly Delayed,Traffic,05:43.1
6572695161,11353,32:53.0,32:53.0,0,0.88,On Time,Not Applicable,05:43.1
9090769419,45133,29:47.0,25:47.0,0,2.74,On Time,Not Applicable,05:43.1
5979489110,8681,03:52.0,05:52.0,2,1.9,Slightly Delayed,Traffic,05:43.1
964698323,88842,34:20.0,39:20.0,5,2.87,Slightly Delayed,Traffic,05:43.1
2304242664,76144,47:02.0,47:02.0,0,2.7,On Time,Not Applicable,05:43.1
2483843748,62504,35:37.0,38:37.0,3,0.78,Slightly Delayed,Traffic,05:43.1
2560588609,48964,35:07.0,36:07.0,1,1.87,Slightly Delayed,Traffic,05:43.1
9268920928,26193,44:39.0,48:39.0,4,1.7,Slightly Delayed,Traffic,05:43.1
9554019312,24936,10:46.0,05:46.0,0,3.54,On Time,Not Applicable,05:43.1
3749174258,32618,59:49.0,10:49.0,11,2.28,Significantly Delayed,Traffic,05:43.1
3947164241,82928,43:15.0,47:15.0,4,3.26,Slightly Delayed,Traffic,05:43.1
487327038,84314,41:02.0,44:02.0,3,1.42,Slightly Delayed,Traffic,05:43.1
8830321199,6336,17:16.0,32:16.0,15,1.29,Significantly Delayed,Traffic,05:43.1
3811318591,44363,10:03.0,08:03.0,0,4,On Time,Not Applicable,05:43.1
6795601573,52656,49:49.0,45:49.0,0,3.02,On Time,Not Applicable,05:43.1
2348495717,80421,11:54.0,11:54.0,0,3.49,On Time,Not Applicable,05:43.1
9505736584,32176,50:56.0,08:56.0,18,2.92,Significantly Delayed,Traffic,05:43.1
1857227304,24481,01:02.0,05:02.0,4,3.14,Slightly Delayed,Traffic,05:43.1
5506485302,21250,53:57.0,48:57.0,0,2.4,On Time,Not Applicable,05:43.1
6074837981,2837,08:11.0,06:11.0,0,3.59,On Time,Not Applicable,05:43.1
4150569633,40413,37:51.0,01:51.0,24,3.71,Significantly Delayed,Traffic,05:43.1
609838437,34363,18:58.0,13:58.0,0,1.66,On Time,Not Applicable,05:43.1
5229657139,96161,08:27.0,21:27.0,13,2.36,Significantly Delayed,Traffic,05:43.1
2589639350,90443,06:34.0,03:34.0,0,3.06,On Time,Not Applicable,05:43.1
7656948165,8275,41:28.0,54:28.0,13,2.72,Significantly Delayed,Traffic,05:43.1
1806563605,16607,41:24.0,45:24.0,4,2.11,Slightly Delayed,Traffic,05:43.1
359819834,70910,56:23.0,25:23.0,29,1.31,Significantly Delayed,Traffic,05:43.1
1908423841,62488,07:00.0,08:00.0,1,1.43,Slightly Delayed,Traffic,05:43.1
299859815,62089,03:51.0,13:51.0,10,4.11,Slightly Delayed,Traffic,05:43.1
923659418,24003,32:50.0,33:50.0,1,2.11,Slightly Delayed,Traffic,05:43.1
3560625119,64562,04:58.0,14:58.0,10,2.61,Slightly Delayed,Traffic,05:43.1
7111490680,9546,29:43.0,37:43.0,8,1.85,Slightly Delayed,Traffic,05:43.1
5766981431,55608,42:49.0,47:49.0,5,4.34,Slightly Delayed,Traffic,05:43.1
8609945311,66475,10:04.0,07:04.0,0,3.22,On Time,Not Applicable,05:43.1
1691260635,74826,35:39.0,39:39.0,4,3.43,Slightly Delayed,Traffic,05:43.1
8742091504,69967,41:52.0,54:52.0,13,3.54,Significantly Delayed,Traffic,05:43.1
1997833025,77103,39:23.0,37:23.0,0,2.37,On Time,Not Applicable,05:43.1
3588296877,73215,19:17.0,44:17.0,25,3.92,Significantly Delayed,Traffic,05:43.1
2404804990,38923,50:31.0,59:31.0,9,3.6,Slightly Delayed,Traffic,05:43.1
8091385479,66240,31:24.0,36:24.0,5,1.44,Slightly Delayed,Traffic,05:43.1
7133174424,63462,42:19.0,43:19.0,1,1.38,Slightly Delayed,Traffic,05:43.1
6110446321,60577,11:26.0,14:26.0,3,4.49,Slightly Delayed,Traffic,05:43.1
6964586050,40358,49:03.0,45:03.0,0,2.19,On Time,Not Applicable,05:43.1
2351986014,34744,04:41.0,16:41.0,12,1.66,Significantly Delayed,Traffic,05:43.1
352569720,23236,39:26.0,34:26.0,0,4.29,On Time,Not Applicable,05:43.1
1235280275,90779,57:03.0,58:03.0,1,1.62,Slightly Delayed,Traffic,05:43.1
9399859705,31133,29:16.0,24:16.0,0,1.12,On Time,Not Applicable,05:43.1
7530379037,79485,58:04.0,03:04.0,5,4.3,Slightly Delayed,Traffic,05:43.1
5952886441,23150,39:17.0,37:17.0,0,3.27,On Time,Not Applicable,05:43.1
5815833211,78640,27:31.0,27:31.0,0,4.11,On Time,Not Applicable,05:43.1
7307394687,28767,04:18.0,59:18.0,0,4.97,On Time,Not Applicable,05:43.1
6033014029,31624,09:53.0,20:53.0,11,2.16,Significantly Delayed,Traffic,05:43.1
1409944718,92890,25:37.0,28:37.0,3,4.11,Slightly Delayed,Traffic,05:43.1
1811382200,97252,20:17.0,16:17.0,0,1.62,On Time,Not Applicable,05:43.1
4485391413,91131,15:06.0,19:06.0,4,3.19,Slightly Delayed,Traffic,05:43.1
4076279641,25713,35:25.0,43:25.0,8,3.35,Slightly Delayed,Traffic,05:43.1
2965387566,57502,55:40.0,00:40.0,5,3.9,Slightly Delayed,Traffic,05:43.1
9397774189,38813,29:42.0,26:42.0,0,3.57,On Time,Not Applicable,05:43.1
1437159967,69843,59:08.0,58:08.0,0,0.58,On Time,Not Applicable,05:43.1
8397785448,99345,11:31.0,15:31.0,4,1.34,Slightly Delayed,Traffic,05:43.1
2778606949,16105,09:43.0,09:43.0,0,2.56,On Time,Not Applicable,05:43.1
1774096863,51118,47:19.0,47:19.0,0,3.85,On Time,Not Applicable,05:43.1
1497256618,24651,38:32.0,41:32.0,3,3.64,Slightly Delayed,Traffic,05:43.1
734095510,6790,44:06.0,47:06.0,3,4.78,Slightly Delayed,Traffic,05:43.1
5755859055,8522,37:27.0,54:27.0,17,1.07,Significantly Delayed,Traffic,05:43.1
5840290569,92356,09:40.0,08:40.0,0,4.15,On Time,Not Applicable,05:43.1
8200985533,92929,39:54.0,36:54.0,0,4.54,On Time,Not Applicable,05:43.1
3255590064,88039,51:28.0,54:28.0,3,0.57,Slightly Delayed,Traffic,05:43.1
4258404747,91951,30:11.0,29:11.0,0,1.33,On Time,Not Applicable,05:43.1
2455161115,23471,17:28.0,17:28.0,0,0.68,On Time,Not Applicable,05:43.1
4448004569,49742,13:49.0,08:49.0,0,1.77,On Time,Not Applicable,05:43.1
5951090793,35150,26:47.0,29:47.0,3,4.97,Slightly Delayed,Traffic,05:43.1
7402491996,15459,02:07.0,04:07.0,2,1.19,Slightly Delayed,Traffic,05:43.1
8532411923,82328,12:51.0,19:51.0,7,4.22,Slightly Delayed,Traffic,05:43.1
7130555385,48673,55:27.0,07:27.0,12,4.26,Significantly Delayed,Traffic,05:43.1
4338197132,9198,23:49.0,19:49.0,0,4.4,On Time,Not Applicable,05:43.1
8044366071,31310,14:24.0,19:24.0,5,3.38,Slightly Delayed,Traffic,05:43.1
4135251774,81045,06:45.0,05:45.0,0,2.86,On Time,Not Applicable,05:43.1
6331483812,45259,57:14.0,06:14.0,9,0.54,Slightly Delayed,Traffic,05:43.1
6705171000,64847,42:35.0,42:35.0,0,4.31,On Time,Not Applicable,05:43.1
7850128898,29466,48:48.0,05:48.0,17,3.07,Significantly Delayed,Traffic,05:43.1
3602554049,77387,16:30.0,35:30.0,19,1.84,Significantly Delayed,Traffic,05:43.1
1070259187,61963,18:16.0,19:16.0,1,1.5,Slightly Delayed,Traffic,05:43.1
8412338399,67313,05:06.0,11:06.0,6,2.1,Slightly Delayed,Traffic,05:43.1
1478022303,23035,13:50.0,08:50.0,0,1.19,On Time,Not Applicable,05:43.1
2376108199,27586,23:25.0,27:25.0,4,4.27,Slightly Delayed,Traffic,05:43.1
5243035202,1015,49:24.0,45:24.0,0,2.6,On Time,Not Applicable,05:43.1
3687581971,63325,15:42.0,28:42.0,13,4.62,Significantly Delayed,Traffic,05:43.1
7008586055,67465,23:04.0,41:04.0,18,3.94,Significantly Delayed,Traffic,05:43.1
5142069216,60557,21:22.0,21:22.0,0,4.56,On Time,Not Applicable,05:43.1
4152441944,46535,33:51.0,32:51.0,0,2.98,On Time,Not Applicable,05:43.1
5601670348,47213,34:22.0,45:22.0,11,4.64,Significantly Delayed,Traffic,05:43.1
605105099,39281,32:15.0,30:15.0,0,2.32,On Time,Not Applicable,05:43.1
4054936140,5888,19:53.0,24:53.0,5,4.95,Slightly Delayed,Traffic,05:43.1
8741892156,10769,02:43.0,12:43.0,10,1.27,Slightly Delayed,Traffic,05:43.1
9143640828,902,25:02.0,33:02.0,8,0.83,Slightly Delayed,Traffic,05:43.1
6900876252,80644,10:14.0,05:14.0,0,0.55,On Time,Not Applicable,05:43.1
9801174908,33767,59:38.0,07:38.0,8,2.38,Slightly Delayed,Traffic,05:43.1
551343632,89726,04:10.0,06:10.0,2,0.79,Slightly Delayed,Traffic,05:43.1
7961173808,3302,42:45.0,37:45.0,0,0.58,On Time,Not Applicable,05:43.1
328909145,32899,53:13.0,57:13.0,4,1.52,Slightly Delayed,Traffic,05:43.1
5551173528,16125,17:51.0,21:51.0,4,1.24,Slightly Delayed,Traffic,05:43.1
4461788759,90986,56:08.0,01:08.0,5,3.67,Slightly Delayed,Traffic,05:43.1
7256212429,87815,15:36.0,15:36.0,0,1.74,On Time,Not Applicable,05:43.1
9104077642,20446,36:46.0,35:46.0,0,2.5,On Time,Not Applicable,05:43.1
2914056235,86053,10:42.0,10:42.0,0,2.9,On Time,Not Applicable,05:43.1
9127632807,72143,25:30.0,30:30.0,5,0.77,Slightly Delayed,Traffic,05:43.1
6070154414,72709,24:34.0,29:34.0,5,1.12,Slightly Delayed,Traffic,05:43.1
2318969828,37500,22:49.0,19:49.0,0,1.54,On Time,Not Applicable,05:43.1
3813047994,90983,11:10.0,07:10.0,0,4.11,On Time,Not Applicable,05:43.1
1416102774,99752,46:05.0,59:05.0,13,3.89,Significantly Delayed,Traffic,05:43.1
8086834412,90596,36:33.0,34:33.0,0,2.96,On Time,Not Applicable,05:43.1
6193826826,81908,25:47.0,28:47.0,3,4.12,Slightly Delayed,Traffic,05:43.1
8444509148,85993,45:12.0,46:12.0,1,2.07,Slightly Delayed,Traffic,05:43.1
42332130,54725,18:04.0,15:04.0,0,4.62,On Time,Not Applicable,05:43.1
6009342120,11837,13:40.0,20:40.0,7,2.55,Slightly Delayed,Traffic,05:43.1
4818516411,14473,27:11.0,24:11.0,0,0.77,On Time,Not Applicable,05:43.1
1039229544,89340,14:09.0,10:09.0,0,4,On Time,Not Applicable,05:43.1
1515943657,65345,40:15.0,44:15.0,4,2.85,Slightly Delayed,Traffic,05:43.1
9183547951,76728,10:24.0,09:24.0,0,3.84,On Time,Not Applicable,05:43.1
8478376092,68285,17:57.0,18:57.0,1,4.44,Slightly Delayed,Traffic,05:43.1
1454073903,31737,09:33.0,16:33.0,7,1.07,Slightly Delayed,Traffic,05:43.1
2855402284,28578,02:32.0,05:32.0,3,1.43,Slightly Delayed,Traffic,05:43.1
7245730533,51934,09:37.0,22:37.0,13,3.72,Significantly Delayed,Traffic,05:43.1
2272892659,68804,59:54.0,10:54.0,11,3.17,Significantly Delayed,Traffic,05:43.1
9087377568,37895,34:52.0,33:52.0,0,0.61,On Time,Not Applicable,05:43.1
8443685057,52458,57:40.0,59:40.0,2,4.12,Slightly Delayed,Traffic,05:43.1
1590988730,33843,41:21.0,41:21.0,0,1.82,On Time,Not Applicable,05:43.1
7357811417,7496,54:08.0,53:08.0,0,2.74,On Time,Not Applicable,05:43.1
394951937,34174,12:02.0,17:02.0,5,2.64,Slightly Delayed,Traffic,05:43.1
3967445448,61413,08:51.0,07:51.0,0,1,On Time,Not Applicable,05:43.1
6101022928,8083,26:29.0,31:29.0,5,2.35,Slightly Delayed,Traffic,05:43.1
6322372546,8035,16:21.0,35:21.0,19,3.99,Significantly Delayed,Traffic,05:43.1
9778782281,10170,54:40.0,07:40.0,13,1.54,Significantly Delayed,Traffic,05:43.1
3867563962,7531,39:37.0,34:37.0,0,1.13,On Time,Not Applicable,05:43.1
9277710098,71248,48:17.0,58:17.0,10,1.62,Slightly Delayed,Traffic,05:43.1
7669322773,58926,20:04.0,22:04.0,2,4.08,Slightly Delayed,Traffic,05:43.1
3917427529,26537,18:44.0,33:44.0,15,3.25,Significantly Delayed,Traffic,05:43.1
1934158144,30587,23:27.0,28:27.0,5,2,Slightly Delayed,Traffic,05:43.1
3157338466,92146,16:23.0,11:23.0,0,0.71,On Time,Not Applicable,05:43.1
9640662474,20774,27:50.0,38:50.0,11,3.54,Significantly Delayed,Traffic,05:43.1
2356272189,68709,20:11.0,21:11.0,1,1.61,Slightly Delayed,Traffic,05:43.1
1380510406,52711,31:20.0,35:20.0,4,0.78,Slightly Delayed,Traffic,05:43.1
8008377895,43415,29:29.0,58:29.0,29,4.97,Significantly Delayed,Traffic,05:43.1
3680678403,7068,33:37.0,34:37.0,1,1.06,Slightly Delayed,Traffic,05:43.1
2847236502,97878,07:30.0,10:30.0,3,4.81,Slightly Delayed,Traffic,05:43.1
5212392063,31900,00:31.0,58:31.0,0,3.59,On Time,Not Applicable,05:43.1
3804024939,17974,31:51.0,32:51.0,1,3.59,Slightly Delayed,Traffic,05:43.1
5395870775,66722,33:33.0,29:33.0,0,4.3,On Time,Not Applicable,05:43.1
511736499,49116,33:11.0,38:11.0,5,1.88,Slightly Delayed,Traffic,05:43.1
2895886759,67136,39:10.0,45:10.0,6,2.56,Slightly Delayed,Traffic,05:43.1
6638513435,33099,21:07.0,18:07.0,0,2.01,On Time,Not Applicable,05:43.1
4168083780,55172,48:32.0,49:32.0,1,1.79,Slightly Delayed,Traffic,05:43.1
2501516144,56299,25:18.0,23:18.0,0,3.25,On Time,Not Applicable,05:43.1
7141387557,73154,32:53.0,30:53.0,0,1.86,On Time,Not Applicable,05:43.1
2747350024,13307,31:40.0,30:40.0,0,4.75,On Time,Not Applicable,05:43.1
9503407492,40500,56:34.0,14:34.0,18,4.98,Significantly Delayed,Traffic,05:43.1
4845607487,84614,02:57.0,05:57.0,3,3.65,Slightly Delayed,Traffic,05:43.1
2051769691,58157,38:21.0,33:21.0,0,0.58,On Time,Not Applicable,05:43.1
1092990139,53064,33:29.0,37:29.0,4,4.37,Slightly Delayed,Traffic,05:43.1
5527612319,48508,12:55.0,12:55.0,0,1.13,On Time,Not Applicable,05:43.1
8852367079,5117,25:02.0,27:02.0,2,1.95,Slightly Delayed,Traffic,05:43.1
1666202264,32884,39:06.0,45:06.0,6,1.93,Slightly Delayed,Traffic,05:43.1
8606484804,49631,37:30.0,43:30.0,6,4.72,Slightly Delayed,Traffic,05:43.1
8905341102,5762,28:21.0,27:21.0,0,4.88,On Time,Not Applicable,05:43.1
5418735913,92033,56:20.0,54:20.0,0,3.74,On Time,Not Applicable,05:43.1
970377475,2460,57:37.0,56:37.0,0,3.62,On Time,Not Applicable,05:43.1
7320527109,76831,58:56.0,57:56.0,0,1.77,On Time,Not Applicable,05:43.1
5120698,48582,25:20.0,40:20.0,15,4.82,Significantly Delayed,Traffic,05:43.1
3812396179,54016,46:43.0,41:43.0,0,4.05,On Time,Not Applicable,05:43.1
8178951021,80840,08:35.0,26:35.0,18,2.67,Significantly Delayed,Traffic,05:43.1
2479115586,6845,51:17.0,55:17.0,4,2.28,Slightly Delayed,Traffic,05:43.1
6239453389,63625,30:57.0,26:57.0,0,4.5,On Time,Not Applicable,05:43.1
3136508414,94346,33:23.0,30:23.0,0,4.05,On Time,Not Applicable,05:43.1
5521273487,98929,16:26.0,42:26.0,26,1.94,Significantly Delayed,Traffic,05:43.1
5445047872,66,49:18.0,54:18.0,5,1.85,Slightly Delayed,Traffic,05:43.1
3678525130,82096,33:25.0,35:25.0,2,4.74,Slightly Delayed,Traffic,05:43.1
9328056960,99744,36:10.0,43:10.0,7,2.58,Slightly Delayed,Traffic,05:43.1
2109203997,72612,35:04.0,47:04.0,12,3.92,Significantly Delayed,Traffic,05:43.1
556665455,18521,22:11.0,49:11.0,27,2.43,Significantly Delayed,Traffic,05:43.1
6573705785,13849,49:22.0,45:22.0,0,4.68,On Time,Not Applicable,05:43.1
2609502403,70771,35:21.0,37:21.0,2,0.9,Slightly Delayed,Traffic,05:43.1
1463293930,55394,41:05.0,36:05.0,0,0.57,On Time,Not Applicable,05:43.1
8132887999,7931,24:58.0,35:58.0,11,3.77,Significantly Delayed,Traffic,05:43.1
7178789018,53062,09:53.0,06:53.0,0,3.9,On Time,Not Applicable,05:43.1
2295700159,61371,48:17.0,55:17.0,7,1.35,Slightly Delayed,Traffic,05:43.1
9277089038,75267,21:46.0,29:46.0,8,4.2,Slightly Delayed,Traffic,05:43.1
145057465,2353,09:51.0,04:51.0,0,1.62,On Time,Not Applicable,05:43.1
9452353274,4535,37:15.0,38:15.0,1,4.42,Slightly Delayed,Traffic,05:43.1
5434328922,57029,46:10.0,44:10.0,0,0.77,On Time,Not Applicable,05:43.1
3327051807,26018,06:07.0,09:07.0,3,0.96,Slightly Delayed,Traffic,05:43.1
1461604569,49871,18:57.0,17:57.0,0,3.85,On Time,Not Applicable,05:43.1
606518084,96049,21:12.0,21:12.0,0,4.31,On Time,Not Applicable,05:43.1
7637625389,47591,38:10.0,43:10.0,5,1.57,Slightly Delayed,Traffic,05:43.1
7311621328,62428,48:51.0,18:51.0,30,0.52,Significantly Delayed,Traffic,05:43.1
8790217194,60118,39:32.0,52:32.0,13,1.76,Significantly Delayed,Traffic,05:43.1
1772445313,87117,41:42.0,44:42.0,3,1.4,Slightly Delayed,Traffic,05:43.1
159394992,28600,59:30.0,00:30.0,1,2.13,Slightly Delayed,Traffic,05:43.1
7992910755,85359,26:08.0,54:08.0,28,1.99,Significantly Delayed,Traffic,05:43.1
1786931285,76004,59:55.0,55:55.0,0,3.08,On Time,Not Applicable,05:43.1
2225520858,13646,18:16.0,16:16.0,0,3.21,On Time,Not Applicable,05:43.1
5635738740,49965,45:27.0,45:27.0,0,0.82,On Time,Not Applicable,05:43.1
2230824358,47833,39:07.0,53:07.0,14,1.33,Significantly Delayed,Traffic,05:43.1
9217211301,89404,35:23.0,32:23.0,0,1.26,On Time,Not Applicable,05:43.1
4501870609,42567,28:58.0,33:58.0,5,2.15,Slightly Delayed,Traffic,05:43.1
838401679,83793,40:40.0,55:40.0,15,3,Significantly Delayed,Traffic,05:43.1
9587315528,92673,21:21.0,26:21.0,5,1.12,Slightly Delayed,Traffic,05:43.1
3122936945,65301,26:29.0,25:29.0,0,0.97,On Time,Not Applicable,05:43.1
6093390755,60889,36:41.0,39:41.0,3,1.17,Slightly Delayed,Traffic,05:43.1
2032956677,17988,43:42.0,50:42.0,7,3.45,Slightly Delayed,Traffic,05:43.1
1488430001,40079,26:28.0,40:28.0,14,3.83,Significantly Delayed,Traffic,05:43.1
615391848,2990,57:22.0,53:22.0,0,3.51,On Time,Not Applicable,05:43.1
8686093533,5503,08:02.0,04:02.0,0,4.08,On Time,Not Applicable,05:43.1
7038758506,88037,34:49.0,39:49.0,5,3.71,Slightly Delayed,Traffic,05:43.1
2385966456,8862,04:07.0,11:07.0,7,3.99,Slightly Delayed,Traffic,05:43.1
259622674,43788,47:33.0,52:33.0,5,4.25,Slightly Delayed,Traffic,05:43.1
2580381935,19165,03:12.0,03:12.0,0,0.56,On Time,Not Applicable,05:43.1
5035471587,221,16:57.0,17:57.0,1,3.86,Slightly Delayed,Traffic,05:43.1
9421270813,26657,18:15.0,23:15.0,5,4.69,Slightly Delayed,Traffic,05:43.1
1831516625,25932,21:02.0,28:02.0,7,4.68,Slightly Delayed,Traffic,05:43.1
1918841793,10305,18:29.0,14:29.0,0,2.34,On Time,Not Applicable,05:43.1
1757159071,38383,13:17.0,21:17.0,8,1.28,Slightly Delayed,Traffic,05:43.1
7589464630,17706,30:16.0,39:16.0,9,4.41,Slightly Delayed,Traffic,05:43.1
1577085460,52709,11:14.0,08:14.0,0,2.54,On Time,Not Applicable,05:43.1
2279018877,88797,43:22.0,57:22.0,14,3.4,Significantly Delayed,Traffic,05:43.1
7431412128,77224,19:50.0,22:50.0,3,2.93,Slightly Delayed,Traffic,05:43.1
8781520615,42606,26:14.0,27:14.0,1,1.71,Slightly Delayed,Traffic,05:43.1
1276192882,15637,45:48.0,42:48.0,0,4.08,On Time,Not Applicable,05:43.1
4065794921,43280,25:24.0,50:24.0,25,2.02,Significantly Delayed,Traffic,05:43.1
1690800946,16850,57:35.0,59:35.0,2,0.73,Slightly Delayed,Traffic,05:43.1
877883470,55423,50:04.0,58:04.0,8,1.93,Slightly Delayed,Traffic,05:43.1
7322044533,92064,54:34.0,06:34.0,12,4.98,Significantly Delayed,Traffic,05:43.1
5243163885,12230,45:25.0,48:25.0,3,2.88,Slightly Delayed,Traffic,05:43.1
4360255357,68222,13:31.0,21:31.0,8,3.72,Slightly Delayed,Traffic,05:43.1
9623306038,56254,43:21.0,42:21.0,0,3.54,On Time,Not Applicable,05:43.1
6282385286,9399,01:45.0,05:45.0,4,2.21,Slightly Delayed,Traffic,05:43.1
1001900652,85241,19:07.0,32:07.0,13,0.53,Significantly Delayed,Traffic,05:43.1
5161988291,53927,10:01.0,05:01.0,0,4.28,On Time,Not Applicable,05:43.1
3597752998,71654,44:54.0,44:54.0,0,3.13,On Time,Not Applicable,05:43.1
9074325310,83788,27:59.0,32:59.0,5,3.35,Slightly Delayed,Traffic,05:43.1
8875965392,6325,19:23.0,20:23.0,1,2.12,Slightly Delayed,Traffic,05:43.1
971081962,62842,55:23.0,53:23.0,0,0.56,On Time,Not Applicable,05:43.1
1948332638,84415,27:02.0,32:02.0,5,2.86,Slightly Delayed,Traffic,05:43.1
1785558780,85573,10:00.0,06:00.0,0,2.32,On Time,Not Applicable,05:43.1
7590462053,235,49:40.0,50:40.0,1,0.69,Slightly Delayed,Traffic,05:43.1
2135743860,22083,34:49.0,39:49.0,5,2.05,Slightly Delayed,Traffic,05:43.1
9851365751,83505,23:50.0,18:50.0,0,3.35,On Time,Not Applicable,05:43.1
9243090480,95377,03:16.0,32:16.0,29,1.48,Significantly Delayed,Traffic,05:43.1
7168596454,1608,56:18.0,04:18.0,8,3.42,Slightly Delayed,Traffic,05:43.1
2483565595,25691,30:52.0,33:52.0,3,2.28,Slightly Delayed,Traffic,05:43.1
2484470052,54869,48:32.0,51:32.0,3,3.52,Slightly Delayed,Traffic,05:43.1
7702588270,93742,57:36.0,54:36.0,0,3.23,On Time,Not Applicable,05:43.1
5992338333,91077,47:44.0,47:44.0,0,1.51,On Time,Not Applicable,05:43.1
9196796718,37270,00:44.0,04:44.0,4,1.05,Slightly Delayed,Traffic,05:43.1
3291765954,20788,17:43.0,22:43.0,5,0.79,Slightly Delayed,Traffic,05:43.1
652616858,25092,10:45.0,17:45.0,7,4,Slightly Delayed,Traffic,05:43.1
2613508245,74072,01:38.0,56:38.0,0,3.67,On Time,Not Applicable,05:43.1
8169361928,2274,31:09.0,35:09.0,4,2.97,Slightly Delayed,Traffic,05:43.1
9395982132,33721,31:11.0,35:11.0,4,3.3,Slightly Delayed,Traffic,05:43.1
1914701538,84345,19:48.0,22:48.0,3,4.07,Slightly Delayed,Traffic,05:43.1
6236279358,24906,36:47.0,03:47.0,27,3.51,Significantly Delayed,Traffic,05:43.1
2288561509,92861,39:13.0,46:13.0,7,2.78,Slightly Delayed,Traffic,05:43.1
2010415757,80134,00:21.0,57:21.0,0,0.75,On Time,Not Applicable,05:43.1
7164827734,62683,27:44.0,24:44.0,0,2.41,On Time,Not Applicable,05:43.1
7971819985,65541,58:52.0,53:52.0,0,1.42,On Time,Not Applicable,05:43.1
8234021674,28230,13:13.0,16:13.0,3,2.96,Slightly Delayed,Traffic,05:43.1
4274404843,59305,01:49.0,04:49.0,3,3.88,Slightly Delayed,Traffic,05:43.1
7353519273,49934,15:20.0,18:20.0,3,4.96,Slightly Delayed,Traffic,05:43.1
8539612501,14166,41:47.0,55:47.0,14,1.39,Significantly Delayed,Traffic,05:43.1
5894327065,29930,47:58.0,56:58.0,9,3,Slightly Delayed,Traffic,05:43.1
77053363,3429,38:43.0,38:43.0,0,2.79,On Time,Not Applicable,05:43.1
4467084478,68868,58:19.0,12:19.0,14,1.25,Significantly Delayed,Traffic,05:43.1
3514036230,93410,17:24.0,22:24.0,5,4.9,Slightly Delayed,Traffic,05:43.1
4720421794,35894,09:16.0,24:16.0,15,3.78,Significantly Delayed,Traffic,05:43.1
3202903413,52139,51:57.0,53:57.0,2,3.39,Slightly Delayed,Traffic,05:43.1
6938082428,60137,53:16.0,59:16.0,6,4.41,Slightly Delayed,Traffic,05:43.1
9202941711,2000,58:54.0,02:54.0,4,4.85,Slightly Delayed,Traffic,05:43.1
8963522960,58520,00:47.0,03:47.0,3,2.14,Slightly Delayed,Traffic,05:43.1
9266835891,69070,31:05.0,30:05.0,0,0.85,On Time,Not Applicable,05:43.1
5265722064,46962,49:21.0,48:21.0,0,1.85,On Time,Not Applicable,05:43.1
5514326011,75658,28:37.0,29:37.0,1,1.6,Slightly Delayed,Traffic,05:43.1
9578652103,79729,30:39.0,27:39.0,0,2.62,On Time,Not Applicable,05:43.1
3559061334,57403,38:53.0,49:53.0,11,3.12,Significantly Delayed,Traffic,05:43.1
637944734,35435,35:52.0,39:52.0,4,2.16,Slightly Delayed,Traffic,05:43.1
7454643275,72097,00:33.0,57:33.0,0,3.9,On Time,Not Applicable,05:43.1
4319342350,11958,34:26.0,56:26.0,22,4.35,Significantly Delayed,Traffic,05:43.1
7568450733,63512,33:53.0,30:53.0,0,4.36,On Time,Not Applicable,05:43.1
734744305,80005,14:34.0,17:34.0,3,2.06,Slightly Delayed,Traffic,05:43.1
5233331050,84617,53:35.0,56:35.0,3,3.36,Slightly Delayed,Traffic,05:43.1
8326867788,56875,25:39.0,25:39.0,0,2.53,On Time,Not Applicable,05:43.1
8368819094,11640,08:26.0,07:26.0,0,2.67,On Time,Not Applicable,05:43.1
8700151605,74364,32:27.0,57:27.0,25,4.17,Significantly Delayed,Traffic,05:43.1
6269179048,23727,04:53.0,02:53.0,0,1.07,On Time,Not Applicable,05:43.1
1265254177,16267,29:04.0,27:04.0,0,3.55,On Time,Not Applicable,05:43.1
